STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2014,7107.442027,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2015,4096.978192,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2016,3676.380115,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2017,3806.619246,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2018,3529.707854,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2019,2624.782977,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2020,1532.616577,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2021,2052.287835,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2022,3306.912581,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2023,3828.580045,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2024,4539.177095,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2025,3736.30916,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2026,4139.655632,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPDPC,A,2027,4350.500451,0,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2012,0.000001,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2013,0.000001,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2014,0.000002,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2015,0.000003,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2016,0.000012,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2017,0.000114,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2018,0.218401,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2019,36.153957,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2020,501.324853,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2021,6710.287256,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2022,23100.186301,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2023,113153.593713,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2024,186864.725906,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2025,618203.818933,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2026,3338380.209845,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPPC,A,2027,6819390.752229,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPC,A,,,0,,3,,,,,,,,,,,,,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1980,22242.508951,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1981,21303.517312,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1982,21235.910605,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1983,18617.413523,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1984,19054.986539,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1985,18698.712484,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1986,19597.937871,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1987,20035.951978,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1988,20819.018462,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1989,17493.70087,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1990,18023.432218,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1991,19311.636606,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1992,20011.022536,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1993,19615.103425,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1994,18733.208472,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1995,19054.59043,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1996,18616.43156,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1997,19402.60991,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1998,19078.102241,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,1999,17587.306011,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2000,17636.552755,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2001,17934.671735,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2002,16081.105838,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2003,14596.623367,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2004,16993.35283,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2005,18454.664686,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2006,19964.558681,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2007,21382.145629,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2008,22172.519229,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2009,21143.844798,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2010,20523.462039,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2011,21070.612452,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2012,21936.671946,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2013,21917.224456,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2014,20770.774875,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2015,19215.382036,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2016,15892.430544,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2017,13521.315861,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2018,11442.03712,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2019,8600.668925,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2020,5991.769798,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2021,6128.962935,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2022,6783.843351,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2023,7102.009963,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2024,7528.681322,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2025,7611.848537,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2026,7856.716043,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDPRPPPPC,A,2027,8261.8046,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1980,0.945624,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1981,1.074915,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1982,1.069009,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1983,1.182431,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1984,1.331815,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1985,1.460922,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1986,1.50939,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1987,1.988419,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1988,2.405729,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1989,4.821462,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1990,6.833918,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1991,8.299646,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1992,10.643831,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1993,14.012091,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1994,22.824436,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1995,34.638283,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1996,74.654099,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1997,99.997256,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1998,118.892742,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,1999,150.029358,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2000,194.219957,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2001,209.751682,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2002,279.013436,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2003,376.487848,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2004,504.321043,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2005,653.61812,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2006,770.643032,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2007,889.69523,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2008,1157.784098,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2009,1248.456248,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2010,1822.039722,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2011,2334.930199,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2012,2822.819045,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2013,3927.055151,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2014,8036.514615,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2015,18928.562056,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2016,77129.499887,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2017,886786.649821,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2018,2002288992.633548,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2019,440959054333.6269,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2020,8776852057549.985,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2021,114849412801672.8,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2022,357202371638937.1,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2023,1671328182254563,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2024,2603652834244790,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2025,8519541204340905,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2026,44572747187600400,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_D,A,2027,86585529898441670,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2017,3000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2018,6313000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2019,1005697000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2020,14012473000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2021,185111963000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2022,621795347000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2023,3025765385000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2024,4963355551000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2025,16489790761000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2026,89759368949000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_FY,A,2027,184820483420000,9,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_R,A,,,9,,3,,,,,,,,,,,,,,,,,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1980,-4.946911,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1981,-1.288321,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1982,2.644796,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1983,-9.85553,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1984,5.222903,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1985,0.867446,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1986,6.079808,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1987,4.801074,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1988,6.510356,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1989,-13.919707,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1990,6.467852,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1991,9.72991,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1992,6.060349,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1993,0.27541,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
dataflow,IMF.RES:WEO(9.0.0),R,VEN,NGDP_RPCH,A,1994,-2.349332,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,9/16/2025
